OBJECTID1,HUC_8,HUC_10,HUC_12,ACRES,HU_10_NAME,HU_12_NAME,Basin,DWQ_Basin,Population,Shape__Area,Shape__Length,POP_2010,POP_2000,AREA,POP_CHG_10_20,POP_CHG_00_10,lat,long
32,3030004,303000404,30300040408,19677.62,Outlet Little River,Town of Twin Lakes-Little River,CPF,Cape Fear,10214,119584212,68589.60217,10014,8471,30.74628348,200,1543,35.2387268,-82.6290119
39,3030004,303000404,30300040409,17744.8,Outlet Little River,Stewarts Creek-Little River,CPF,Cape Fear,1790,108007976.8,51490.2613,1794,1424,27.72626678,-4,370,35.2387268,-82.6290119
51,3030004,303000403,30300040302,24796.8,Headwaters Little River,Thagards Lake-Little River,CPF,Cape Fear,7574,150903085.9,80831.08465,5578,4756,38.74500367,1996,822,35.2387268,-82.6290119
80,3030004,303000404,30300040405,13523.48,Outlet Little River,Tank Creek-Little River,CPF,Cape Fear,17878,82078190.69,49696.00531,17662,24495,21.13044538,216,-6833,35.2387268,-82.6290119
96,3030004,303000404,30300040403,12657,Outlet Little River,Hector Creek-Little River,CPF,Cape Fear,106,76855056.48,42554.1792,51,431,19.77656389,55,-380,35.2387268,-82.6290119
106,3030004,303000404,30300040402,11019.24,Outlet Little River,Deep Creek-Little River,CPF,Cape Fear,239,66855719.64,43993.76136,330,271,17.21757064,-91,59,35.2387268,-82.6290119
352,3040104,304010403,30401040304,20548.1,Eury Dam-Little River,Dicks Creek-Little River,YAD,Yadkin Pee Dee,1983,125539828.7,84129.81519,2079,1852,32.10640756,-96,227,35.2387268,-82.6290119
408,3040104,304010403,30401040306,31951.92,Eury Dam-Little River,Eury Dam-Little River,YAD,Yadkin Pee Dee,3298,194609478.6,79360.87076,3539,3468,49.92487707,-241,71,35.2387268,-82.6290119
419,3040104,304010404,30401040402,27580.87,Little River,Big Town Creek-Little River,YAD,Yadkin Pee Dee,540,167642668,76358.7502,550,601,43.09511228,-10,-51,35.2387268,-82.6290119
438,3040104,304010403,30401040301,29255.76,Eury Dam-Little River,Headwaters Little River,YAD,Yadkin Pee Dee,7065,179410609.9,81996.81133,6901,6445,45.71211959,164,456,35.2387268,-82.6290119
442,3040104,304010404,30401040404,20080.29,Little River,Little River,YAD,Yadkin Pee Dee,980,121848474.5,79846.50563,1024,1318,31.37545284,-44,-294,35.2387268,-82.6290119
1450,3020201,302020115,30202011505,17564.01,Upper Little River,Long Branch-Little River,NEU,Neuse,3149,107865959.4,66231.28246,2881,2322,,268,559,35.2387268,-82.6290119
1477,3020201,302020116,30202011603,12730.8,Lower Little River,Dennis Branch-Little River,NEU,Neuse,3693,77842141.99,48591.88995,3669,2819,,24,850,35.2387268,-82.6290119
1493,3020201,302020102,30202010203,21043.55,Little River,Mountain Creek-Little River,NEU,Neuse,9461,130833179.3,79819.45448,8848,8168,,613,680,35.2387268,-82.6290119
1501,3020201,302020115,30202011503,39366.01,Upper Little River,Cattail Creek-Little River,NEU,Neuse,16911,242527758.6,100144.6611,14373,11967,,2538,2406,35.2387268,-82.6290119
1520,3020201,302020116,30202011602,30661.48,Lower Little River,Little Creek-Little River,NEU,Neuse,6890,187843005.8,77775.73453,6374,5703,,516,671,35.2387268,-82.6290119
1528,3020201,302020115,30202011501,27575.66,Upper Little River,Headwaters Little River,NEU,Neuse,8235,170567638,74401.12265,7602,5747,,633,1855,35.2387268,-82.6290119
1651,5050001,505000104,50500010404,14770.82,Little River-New River,Pine Swamp Creek-Little River,NEW,New,856,92591577.43,46568.58513,895,883,,-39,12,35.2387268,-82.6290119
1523,3020204,302020408,30202040805,11841.68,Jones Bay-Bay River,Middle Bay,NEU,Neuse,7,72002016.39,44449.31866,13,18,,-6,-5,35.2390251,-76.5069107
65,3030004,303000403,30300040301,17645.09,Headwaters Little River,Nicks Creek,CPF,Cape Fear,10658,107261151.9,56795.72157,9029,6698,27.57044592,1629,2331,35.2433304,-79.4731695
348,3040104,304010402,30401040203,34640.12,Lake Tillery-Pee Dee River,Pee Dee River-Lake Tillery,YAD,Yadkin Pee Dee,6311,210793463.3,82007.09015,5784,5738,54.12519035,527,46,35.2440558,-80.0953942
1678,5050001,505000104,50500010407,18594.04,Little River-New River,Crab Creek-Little River,NEW,New,818,71217111.76,48855.14636,829,862,,-11,-33,35.2442534,-82.5612177
1356,3020105,302010503,30201050307,9896.46,Pamlico Sound-Hatteras Inlet,Oceanside Seashore-Cape Hatteras,TAR,Tar-Pamlico,7,15620814.8,53544.87014,0,28,,7,-28,35.2443439,-75.5975296
565,6010203,601020301,60102030104,26689.15,Upper Tuckasegee River,Cedar Cliff Lake-Tuckasegee River,LTN,Little Tennessee,1091,162258282.3,77393.62008,1095,1045,41.70180249,-4,50,35.2460433,-83.0878071
895,3050103,305010301,30501030101,19886.99,Sugar Creek,Irwin Creek,CAT,Catawba,83364,120964093.8,54762.05706,66328,60229,31.07343023,17036,6099,35.2477373,-80.8626691
1145,3010205,301020515,30102051505,47528.51,Croatan Sound,Hatteras Island-Pamlico Sound,PAS,Pasquotank,686,291652095.1,94871.77395,578,547,,108,31,35.24804,-75.5393155
1260,3010205,301020516,30102051601,19740.13,Hatteras Island,Town of Avon-Hatteras Island,PAS,Pasquotank,8,8115069.875,90099.35711,5,21,,3,-16,35.24804,-75.5393155
1290,3010205,301020517,30102051708,10685.98,Sand Ridge-Bodie Island,Town of Waves-Hatteras Island,PAS,Pasquotank,1,2288227.934,60812.12146,39,19,,-38,20,35.24804,-75.5393155
1383,3020105,302010503,30201050304,31925.85,Pamlico Sound-Hatteras Inlet,Town of Avon-Hatteras Island,TAR,Tar-Pamlico,832,194734112.1,99341.16231,777,777,,55,0,35.24804,-75.5393155
1399,3020105,302010503,30201050305,30284.99,Pamlico Sound-Hatteras Inlet,Sandy Bay-Hatteras Island,TAR,Tar-Pamlico,2637,184252269.8,67119.22884,2853,2524,,-216,329,35.24804,-75.5393155
697,6010202,601020204,60102020403,17080.37,Alarka Creek-Little Tennessee River,Burningtown Creek,LTN,Little Tennessee,654,103814338.8,50084.51712,607,705,26.68807993,47,-98,35.2485696,-83.5123332
1368,3020105,302010502,30201050203,67352,Pamlico Sound-Ocracoke Inlet,Bluff Shoal-Middle Ground,TAR,Tar-Pamlico,0,409718752.7,125293.3413,0,0,,0,0,35.249336,-76.094351
34,3030003,303000305,30300030509,21305.06,Rocky River,Rocky River,CPF,Cape Fear,1479,130887211.1,95882.46764,1573,1268,33.28915944,-94,305,35.2501409,-80.3764606
385,3040105,304010507,30401050708,12719.09,Lower Rocky River,Camp Branch-Rocky River,YAD,Yadkin Pee Dee,1152,77227853.18,47632.83381,1328,1430,19.87357826,-176,-102,35.2501409,-80.3764606
424,3040105,304010501,30401050102,30931.76,Upper Rocky River,Headwaters Rocky River,YAD,Yadkin Pee Dee,53267,189259365.1,82959.83759,34813,18687,48.33087223,18454,16126,35.2501409,-80.3764606
478,3050102,305010206,30501020605,25312.63,Lower South Fork Catawba River,Duharts Creek-South Fork Catawba River,CAT,Catawba,39548,153927737.1,75778.4583,33990,29510,39.55098181,5558,4480,35.2526723,-81.1106359
812,6010105,601010502,60101050202,30181.44,Davidson River-French Broad River,Davidson River,FBR,French Broad,993,183784564.2,73078.38546,1128,1120,47.15849236,-135,8,35.2534477,-82.6840127
110,3030003,303000302,30300030205,24194.7,Upper Deep River,Lower Richland Creek,CPF,Cape Fear,3237,148527959.8,98487.13781,3100,2863,37.80421351,137,237,35.2546419,-80.0493005
505,6010106,601010602,60101060202,20882.07,Richland Creek-Pigeon River,Lower Richland Creek,FBR,French Broad,15864,127785467.4,63127.40109,15120,14111,32.62823438,744,1009,35.2546419,-80.0493005
1503,3020201,302020114,30202011401,10325.74,Falling Creek,Brooks Swamp,NEU,Neuse,2505,62787958.53,39299.84123,2672,2346,,-167,326,35.2560067,-78.0730343
1052,3020202,302020201,30202020104,7884.31,Walnut Creek-Neuse River,Sleepy Creek,NEU,Neuse,1325,47954016.52,31170.97209,1332,1308,12.31923109,-7,24,35.2584967,-77.9705419
1090,3020202,302020201,30202020105,13757.44,Walnut Creek-Neuse River,Sleepy Creek-Neuse River,NEU,Neuse,2744,83721985.11,54405.50073,2600,2194,,144,406,35.2584967,-77.9705419
797,3040201,304020101,30402010103,15864.49,Hitchcock Creek,Hinson Lake-Falling Creek,YAD,Yadkin Pee Dee,12821,95724276.26,45919.89712,13870,13682,24.78825811,-1049,188,35.2621075,-77.6905291
1063,3020202,302020202,30202020205,33355.14,Bear Creek-Neuse River,Falling Creek,NEU,Neuse,9055,203206140.2,78409.14992,9505,9051,52.11739899,-450,454,35.2621075,-77.6905291
1451,3020201,302020114,30202011403,26727.49,Falling Creek,Upper Falling Creek,NEU,Neuse,2228,162682874.1,66417.13049,2448,2268,,-220,180,35.2621075,-77.6905291
1480,3020201,302020114,30202011404,16870.81,Falling Creek,Lower Falling Creek,NEU,Neuse,2940,102745320.4,70498.98352,3408,3043,,-468,365,35.2621075,-77.6905291
882,3050103,305010301,30501030109,13598.79,Sugar Creek,Lower Sugar Creek,CAT,Catawba,11212,8251207.988,13760.48612,6904,927,2.131167172,4308,5977,35.2635001,-80.8024092
936,3050103,305010301,30501030103,27563.84,Sugar Creek,Upper Sugar Creek,CAT,Catawba,50873,141790107.6,69950.22091,41061,32359,36.50370121,9812,8702,35.2635001,-80.8024092
942,3050105,305010505,30501050502,17791.67,Sandy Run-Broad River,Floyds Creek,BRD,Broad,9843,108315021.7,60202.93045,10497,10480,27.79947891,-654,17,35.2652212,-81.8715958
1640,6010204,601020403,60102040303,20770.98,Tellico River,Headwaters Tellico River ,LTN,Little Tennessee,22,41740670.87,40255.76155,12,157,,10,-145,35.2665718,-84.053065
1707,5050001,505000104,50500010406,23311.96,Little River-New River,Glade Creek-Little River,NEW,New,4113,146282781.9,63174.66733,4277,3927,,-164,350,35.266716,-82.6806413
610,6010203,601020301,60102030106,15017.48,Upper Tuckasegee River,Cullowhee Creek,LTN,Little Tennessee,7533,91359147.13,47771.69472,6694,4006,23.46481023,839,2688,35.2674834,-83.186335
1017,3020202,302020205,30202020505,18356.35,Swift Creek,Fisher Swamp-Little Swift Creek,NEU,Neuse,560,111718461.5,62190.37203,571,453,28.68179427,-11,118,35.2688821,-77.0103653
1086,3020202,302020205,30202020504,25490.71,Swift Creek,Headwaters Little Swift Creek,NEU,Neuse,664,155074449.4,66118.54349,641,647,,23,-6,35.2688821,-77.0103653
692,6010202,601020204,60102020402,16564.59,Alarka Creek-Little Tennessee River,Cowee Creek,LTN,Little Tennessee,1020,100841890.5,45337.46175,909,766,25.8821759,111,143,35.2719362,-83.3949587
1088,3020202,302020203,30202020306,31867.34,Mosley Creek-Neuse River,Mosley Creek,NEU,Neuse,1420,193828719.1,68448.00681,1597,1611,,-177,-14,35.2741788,-77.4171181
1710,6010204,601020401,60102040103,29950.45,Cheoah River,Snowbird Creek,LTN,Little Tennessee,922,182248257.5,80030.93724,1047,932,,-125,115,35.276956,-83.9532121
370,3040104,304010402,30401040204,21240.71,Lake Tillery-Pee Dee River,Clarks Creek,YAD,Yadkin Pee Dee,1821,129228212.6,67153.73246,2143,2353,33.18860541,-322,-210,35.2785824,-80.0185572
530,3050101,305010114,30501011404,11945.2,Mountain Island Lake-Catawba River,Paw Creek-Lake Wylie,CAT,Catawba,25236,72641167.77,46837.03332,20207,16337,18.6643733,5029,3870,35.2788586,-80.9301052
780,3040202,304020201,30402020101,14963.77,Headwaters Lynches River,Hills Creek,YAD,Yadkin Pee Dee,17,397528.3438,6290.713421,13,13,0.103209383,4,0,35.2798323,-81.7677637
848,3040201,304020105,30402010506,37245.01,Reedys Branch-Pee Dee River,Crooked Creek-Lake Wallace,YAD,Yadkin Pee Dee,633,43034802.99,37141.59053,684,704,11.17368973,-51,-20,35.2833731,-82.4722296
79,3030004,303000404,30300040407,24312.16,Outlet Little River,Anderson Creek,CPF,Cape Fear,10371,147974748,63741.38609,7387,4900,37.98774583,2984,2487,35.2834941,-78.9169696
1731,3010102,301010210,30101021001,13350.47,Nutbush Creek-John H Kerr Reservoir,Anderson Creek-Mill Creek,ROA,Roanoke,1815,83592506.73,49581.56419,1979,2070,,-164,-91,35.2834941,-78.9169696
804,6010105,601010502,60101050206,11008.96,Davidson River-French Broad River,Lyday Creek-French Broad River,FBR,French Broad,3840,67003246.76,39100.22239,3829,3395,17.20149388,11,434,35.284602,-82.6651179
377,3040105,304010507,30401050702,32153.51,Lower Rocky River,Crooked Creek,YAD,Yadkin Pee Dee,37756,194842484,93884.40244,31920,20294,50.23985664,5836,11626,35.2870616,-82.4734531
493,3050101,305010101,30501010103,22653.58,Headwaters Catawba River,Crooked Creek,CAT,Catawba,3234,138905369.3,65447.06448,3170,3033,35.39621404,64,137,35.2870616,-82.4734531
1305,3020101,302010104,30201010404,24183.73,Crooked Creek-Tar River,Crooked Creek,TAR,Tar-Pamlico,7445,149746026.4,80376.03383,6823,5607,,622,1216,35.2870616,-82.4734531
1692,6010204,601020401,60102040101,18348.98,Cheoah River,Tulula Creek,LTN,Little Tennessee,1727,111691055.2,50003.37713,1986,1632,,-259,354,35.288018,-83.7464468
1492,3020201,302020113,30202011306,23191.8,Mill Creek,Lower Mill Creek,NEU,Neuse,763,141433861.2,74129.9273,781,738,,-18,43,35.2970341,-83.7905859
876,3050105,305010504,30501050407,9684.07,Second Broad River,Hills Creek-Second Broad River,BRD,Broad,3126,58915864.61,42410.44607,3587,3031,15.13135713,-461,556,35.2976908,-81.7733243
1008,3050105,305010508,30501050802,20874.63,Buffalo Creek,Kings Mountain Reservoir-Buffalo Creek,BRD,Broad,7185,127260163.6,58706.93352,6903,6808,32.61661303,282,95,35.3002605,-81.4512448
1332,3020104,302010402,30201040202,24964.15,South Creek-Pamlico River,Headwaters Durham Creek,TAR,Tar-Pamlico,509,151830680.4,70806.60396,607,604,,-98,3,35.3053659,-76.9037935
1342,3020104,302010402,30201040203,13916.81,South Creek-Pamlico River,Outlet Durham Creek,TAR,Tar-Pamlico,170,84874736.82,45044.05736,277,318,,-107,-41,35.3053659,-76.9037935
1015,3020202,302020203,30202020304,8806.1,Mosley Creek-Neuse River,Briery Run,NEU,Neuse,4335,53637581.16,41078.12906,4505,4517,13.7595328,-170,-12,35.3065829,-77.5819894
694,6010105,601010511,60101051101,10859.86,Walnut Creek-French Broad River,Walnut Creek,FBR,French Broad,1047,67027222.02,47228.80222,1024,1041,16.96852874,23,-17,35.3071071,-77.8649817
871,3050105,305010502,30501050201,11335.59,Lower Green River,Walnut Creek,BRD,Broad,1117,69159806.7,47373.26344,1212,1108,17.7118572,-95,104,35.3071071,-77.8649817
1370,3020201,302020111,30202011101,29422.68,Walnut Creek-Neuse River,Walnut Creek,NEU,Neuse,129845,181175044.8,84455.58065,117428,92885,,12417,24543,35.3071071,-77.8649817
1050,3050105,305010502,30501050204,24137.25,Lower Green River,Wheat Creek-Green River,BRD,Broad,1497,147075271.8,111119.9081,1702,1406,37.71445398,-205,296,35.3077475,-82.0802002
1671,6010204,601020401,60102040104,10625.08,Cheoah River,West Buffalo Creek,LTN,Little Tennessee,198,64718145.81,45466.70107,206,200,,-8,6,35.3080314,-83.9148682
981,3020202,302020205,30202020503,15050.43,Swift Creek,Town of Vanceboro-Swift Creek,NEU,Neuse,1975,91698778.19,47850.29055,2136,1727,23.51630386,-161,409,35.3084953,-77.1541194
820,3040204,304020401,30402040106,28850.46,Upper Little Pee Dee River,Beaverdam Creek-Gum Swamp Creek,LBR,Lumber,1035,44111096.33,45378.17583,1238,1350,11.47670343,-203,-112,35.3088357,-77.6908317
730,6010105,601010504,60101050401,9888.81,Mills River-French Broad River,Boylston Creek,FBR,French Broad,3400,60277932.32,57047.78554,3319,2907,15.45126135,81,412,35.3156694,-82.6606798
22,3030004,303000402,30300040203,31348.27,Upper Little River,Barbecue Creek,CPF,Cape Fear,13332,191025867.7,71090.45155,10807,7204,48.98167514,2525,3603,35.3171805,-79.0277591
1340,3020104,302010407,30201040703,22858.41,Pamlico River,Pamlico River,TAR,Tar-Pamlico,25,139390303.3,57269.72495,43,20,,-18,23,35.3182214,-76.4327016
1371,3020104,302010402,30201040207,40332.04,South Creek-Pamlico River,East Fork Pamlico River-Pamlico River,TAR,Tar-Pamlico,743,246250682.4,73555.72512,812,839,,-69,-27,35.3182214,-76.4327016
1418,3020104,302010402,30201040204,16020.52,South Creek-Pamlico River,Mixon Creek-Pamlico River,TAR,Tar-Pamlico,478,97815595.87,57510.4998,493,439,,-15,54,35.3182214,-76.4327016
1066,3020202,302020201,30202020106,8828.9,Walnut Creek-Neuse River,Lake Wakena-Walnut Creek,NEU,Neuse,3006,53809851.09,33543.42949,3039,2908,13.79516093,-33,131,35.3188471,-77.8794524
1059,3020202,302020205,30202020502,10746.43,Swift Creek,Mauls Swamp,NEU,Neuse,1561,65481673,38548.96905,1593,1070,16.79130024,-32,523,35.3200505,-77.1138136
12,3030004,303000402,30300040206,21134.71,Upper Little River,McLean Creek-Upper Little River,CPF,Cape Fear,2607,128810378.6,57946.51697,2364,2230,33.02297798,243,134,35.3215555,-78.8333067
1057,3020202,302020203,30202020305,14209.55,Mosley Creek-Neuse River,Stonyton Creek,NEU,Neuse,2221,86576087.26,64818.46503,2598,2398,22.2024157,-377,200,35.3246108,-77.5565561
414,3040104,304010402,30401040202,11358.61,Lake Tillery-Pee Dee River,Wood Run-Lake Tillery,YAD,Yadkin Pee Dee,1524,69240353.36,49781.97383,1328,1059,17.747826,196,269,35.3251424,-80.071166
1430,3020204,302020406,30202040603,13708.81,Town of Oriental-Neuse River,Greens Creek,NEU,Neuse,1534,82947203.15,47225.40394,1629,1629,,-95,0,35.3284327,-83.2620929
1690,6010204,601020401,60102040105,20916.28,Cheoah River,Santeetlah Creek,LTN,Little Tennessee,15,127490284.1,54669.05363,24,28,,-9,-4,35.3293498,-83.9843381
964,3050105,305010501,30501050102,13698.16,Upper Green River,Hungry River,BRD,Broad,3054,83495069.47,55053.18468,2960,2272,21.40337091,94,688,35.3328375,-82.3248372
1381,3020104,302010402,30201040206,32474.14,South Creek-Pamlico River,Indian Island-South Creek,TAR,Tar-Pamlico,819,197869026.1,78328.20523,1064,1235,,-245,-171,35.3357243,-76.6943739
1389,3020104,302010402,30201040205,25919.27,South Creek-Pamlico River,Headwaters South Creek,TAR,Tar-Pamlico,590,157632851,51816.6208,672,786,,-82,-114,35.3357243,-76.6943739
638,6010203,601020301,60102030107,12973.27,Upper Tuckasegee River,Wayehutta Creek-Tuckasegee River,LTN,Little Tennessee,4166,79046803.09,56292.72565,4038,3559,20.2707393,128,479,35.3374621,-83.1400992
931,3050105,305010501,30501050104,21247.1,Upper Green River,Lake Adger-Green River,BRD,Broad,1056,129464368.7,56752.90878,986,684,33.19858776,70,302,35.3382645,-82.2033087
1036,3020202,302020201,30202020103,10050.79,Walnut Creek-Neuse River,Seymour Johnson Air Force Base-Neuse River,NEU,Neuse,4293,61237865.4,45378.06363,4379,5222,15.70436518,-86,-843,35.340096,-77.9615323
392,3040105,304010501,30401050103,26602.6,Upper Rocky River,Mallard Creek,YAD,Yadkin Pee Dee,112699,162092278.6,66433.94929,89886,56920,41.5665696,22813,32966,35.3417207,-80.7543315
707,6010105,601010504,60101050404,28063.41,Mills River-French Broad River,Shaw Creek-French Broad River,FBR,French Broad,17941,170965459.9,78077.99575,16568,14259,43.8490823,1373,2309,35.3433468,-82.5383695
606,6010203,601020301,60102030105,32864.25,Upper Tuckasegee River,Caney Fork,LTN,Little Tennessee,940,200248484.5,64180.23472,841,783,51.35039693,99,58,35.3447021,-83.0576156
273,3030007,303000707,30300070702,22653.62,Long Creek,Upper Long Creek,CPF,Cape Fear,1691,135555641.8,67928.73262,1603,1350,35.39627549,88,253,35.3456235,-83.3723441
446,3050102,305010206,30501020602,20080.01,Lower South Fork Catawba River,Upper Long Creek,CAT,Catawba,9387,122312005,53731.18971,9253,8428,31.37502322,134,825,35.3456235,-83.3723441
474,3040105,304010504,30401050402,21391.08,Long Creek,Upper Long Creek,YAD,Yadkin Pee Dee,4806,130633656.2,79271.01247,5007,4367,33.42355634,-201,640,35.3456235,-83.3723441
1331,3020104,302010401,30201040106,27766.44,Chocowinity Bay-Pamlico River,Headwaters Blounts Creek,TAR,Tar-Pamlico,409,169311078,62368.06936,513,579,,-104,-66,35.3498854,-76.9599442
1382,3020104,302010401,30201040107,10076,Chocowinity Bay-Pamlico River,Outlet Blounts Creek,TAR,Tar-Pamlico,739,61527757.98,38001.02261,716,561,,23,155,35.3498854,-76.9599442
