X,Y,OBJECTID,IncidentNumber,USTNum,IncidentName,Address,CityTown,ZipCode,County,Mgr,ROCode,DateOccurred,DateReported,ConfRisk,Risk,CloseOut,CurrStatus,CDNum,LURFiled,LandUse,LatDec,LongDec,FacilID,Comm,Reg,LUR_Resc,LUR_State,RRADate,RRARisk,RRARank,RRA_Rank,RRAAbate,DocsLink
1639967.75051479,862804.824410184,2991,86882,WS-86882,SUNNYSIDE FUEL SPILL-ANGELA BYRD RESIDENCE,1611 ORLANDO ST,WINSTON-SALEM,27105,FORSY,LME,WS,2003/12/13 00:00:00+00,2003/12/13 00:00:00+00,L,,2004/04/29 00:00:00+00,C,0,,,36.114547,-80.218914,, , ,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWS-86882%2A%22%7D
1795631.60056642,941030.66889431,2992,86883,WS-86883,RENTZ OIL NON-KENAN SPILL,2502 RICHARDSON DRIVE,REIDSVILLE,27320,ROCKI,SEK,WS,1999/01/15 00:00:00+00,1999/01/15 00:00:00+00,L,L,2022/11/29 00:00:00+00,C,0,,,36.333529,-79.693779,,,,,,2022/11/29 00:00:00+00,L,065,65,D,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWS-86883%2A%22%7D
1621884.36579522,984577.231834146,2993,86885,WS-86885,NC DOT - HWY 89 BRIDGE PROJECT,NC 89 @ LYNCHBURG ROAD,DANBURY,,STOKE,,WS,2003/08/28 00:00:00+00,2003/11/14 00:00:00+00,L,,2003/11/19 00:00:00+00,A,335,,,36.448371,-80.285468,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWS-86885%2A%22%7D
1162911.81247076,749410.521710331,2994,86887,AS-86887,Palmer Residence,1075 Hunter Street,Morganton,28655,Burke,,ASH,2004/01/10 00:00:00+00,2004/01/14 00:00:00+00,L,L,2004/03/04 00:00:00+00,A,302,,,35.776416,-81.822479,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AAS-86887%2A%22%7D
1519844.11020471,1004593.05105345,2995,86888,WS-86888,FRANKLIN FIRE DEPARTMENT,120 TOAST ROAD,TOAST,27049,SURRY,,WS,2003/12/12 00:00:00+00,2003/12/12 00:00:00+00,L,,2004/03/17 00:00:00+00,A,335,,,36.499218,-80.633434,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWS-86888%2A%22%7D
888069.591925737,673816.497916911,2996,86889,AS-86889,APC Motor Oil Spill,Smokey Mountain Hwy and Luther,Asheville,28765,Bunco,QQ,ASH,2004/01/16 00:00:00+00,2004/01/16 00:00:00+00,L,H,2005/11/17 00:00:00+00,A,302,,RES,35.54389,-82.738821,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AAS-86889%2A%22%7D
2232100.33435601,822441.371697245,2997,86890,RA-86890,WEST BACKHOE AND DUMPTRUCK SERVICE,2494 NC HIGHWAY 561 N,LOUISBURG,275498471,Frank,,RAL,2003/12/30 00:00:00+00,2004/01/17 00:00:00+00,U,,,C,0,,,36.00722,-78.21527,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-86890%2A%22%7D
2553913.39368581,985123.474054138,2998,86891,WA-86891,EF CES BULK PLANT / GW TREATMENT FACIL,WEST MAIN STREET,MURFREESBORO,27855,HERTF,CJW,WAS,2004/01/12 00:00:00+00,2004/01/12 00:00:00+00,L,,,C,0,,RES,36.442166,-77.11697,,C,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWA-86891%2A%22%7D
2118206.29540676,318438.781690112,2999,86893,FA-86893,Clark Brothers,Intersection of South Poplar a,Elizabethtown,28337,Blade,KEC,FAY,2003/11/18 00:00:00+00,2003/11/18 00:00:00+00,L,,2004/03/10 00:00:00+00,A,561,,,34.62432,-78.607085,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AFA-86893%2A%22%7D
2323494.87096066,722390.560668073,3000,86894,RA-86894,"BARRETT, BRENDA",204 wEST COLLEGE STREET,WILSON,27893,Wilso,,WAS,2003/02/05 00:00:00+00,2003/02/05 00:00:00+00,U,,,C,0,,,35.73,-77.91,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-86894%2A%22%7D
1671151.25924391,693016.341950701,3001,86896,WS-86896,COUNCILL PLANT 2-DENTON,1156 NORTH MAIN STREET,DENTON,27239,DAVID,CDD,WS,2003/10/29 00:00:00+00,2004/01/17 00:00:00+00,L,L,2004/06/05 00:00:00+00,A,334,,IND,35.64914,-80.10694,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWS-86896%2A%22%7D
2108887.00277344,732853.700971994,3002,86897,RA-86897,"Nyetech of North Carolina, Inc.",500 Hoke Street,Raleigh,27601,Wake,SMJ,RAL,2004/01/23 00:00:00+00,2004/01/23 00:00:00+00,L,L,,C,0,,,35.763072,-78.632969,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-86897%2A%22%7D
1656751.07410892,606790.53182065,3003,86899,MO-86899,Albemarle-Stanly Airport,40659 Airport Road,New London,28127,Stanl,DSG,MOR,2003/07/13 00:00:00+00,2003/07/13 00:00:00+00,L,L,2004/01/22 00:00:00+00,A,316,,,35.4118,-80.15204,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AMO-86899%2A%22%7D
2821246.22313402,936390.00720503,3004,86903,WA-86903,ELAINE VANDUREN,913 BARTLETTE AVE.,ELIZABETH CITY,27909,PASQU,WRC,WAS,2004/01/14 00:00:00+00,2004/01/14 00:00:00+00,L,,2009/07/10 00:00:00+00,A,608,,RES,36.29108,-76.21322,,N,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWA-86903%2A%22%7D
1978919.17812608,994993.815998385,3005,86904,RA-86904,PROGRESS ENERGY ROXBORO PLANT,1700 DUNNAWAY ROAD,Roxboro,27843,Perso,PMM,RAL,2003/09/25 00:00:00+00,2003/09/25 00:00:00+00,I,L,,C,0,,,36.483683,-79.0717,,,,,,2020/06/17 00:00:00+00,I,165,165,D,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-86904%2A%22%7D
1142601.25450454,585165.12937375,3006,86906,AS-86906,Hardin Property,559 S. Church Street,Forest City,28043,Ruthe,JCA,ASH,2004/01/30 00:00:00+00,2004/01/30 00:00:00+00,L,L,2017/11/16 00:00:00+00,C,0,,,35.32374,-81.87489,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AAS-86906%2A%22%7D
1639967.75051479,862804.824410184,3007,86907,WS-86907,SUNNYSIDE FUEL OIL SPILL-BYRD RESIDENCE,1611 ORLANDO ST,WINSTON-SALEM,27105,FORSY,CD,WS,2003/12/05 00:00:00+00,2003/12/13 00:00:00+00,L,,2004/04/29 00:00:00+00,A,335,,,36.114547,-80.218914,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWS-86907%2A%22%7D
1686605.59174406,895884.72316212,3008,86908,WS-86908,CANDACE HAMMONS Rental Property,9114 GOODWILL CHURCH ROAD,KERNERSVILLE,27285,FORSY,ARW,WS,2003/12/21 00:00:00+00,2004/01/21 00:00:00+00,H,H,,C,0,,RES,36.20688,-80.06223,,N,N,,,2023/07/11 00:00:00+00,H,120,120,D,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWS-86908%2A%22%7D
1449806.16308958,657432.709358063,3009,86909,MO-86909,LOWE'S PLANOGRAM SITE,136 QUALITY LOOP,MOORESVILLE,28115,Irede,RHT,MOR,2002/02/02 00:00:00+00,2002/02/02 00:00:00+00,L,U,2004/02/06 00:00:00+00,A,316,,,35.54233,-80.84964,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AMO-86909%2A%22%7D
1674011.5185255,778775.551401428,3010,86910,WS-86910,"CAGLE, LARRY FUEL OIL SPILL",701-A DOUGLAS DRIVE,THOMASVILLE,27260,DAVID,,WS,2004/01/31 00:00:00+00,2004/02/04 00:00:00+00,L,L,2004/06/09 00:00:00+00,A,334,,RES,35.88482,-80.100513,,N,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWS-86910%2A%22%7D
1728743.90364927,847188.74084045,3011,86911,WS-86911,MOTIVA ENTERPRISE,101 CHIMNEY ROCK ROAD,GREENSBORO,,GUILF,,WS,2003/03/24 00:00:00+00,2003/06/24 00:00:00+00,L,,2004/02/11 00:00:00+00,A,336,2019/01/15 00:00:00+00,,36.074277,-79.917888,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWS-86911%2A%22%7D
2393684.39990945,621421.580497402,3012,86913,WA-86913,DUMAS OIL BULK PLANT,315 SE 2ND STREET,SNOW HILL,28580,GREEN,RMB,WAS,2004/01/31 00:00:00+00,2004/01/31 00:00:00+00,L,,2013/09/20 00:00:00+00,A,609,2013/09/10 00:00:00+00,RES,35.45027,-77.678055,,C,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWA-86913%2A%22%7D
1921832.42602083,846340.21952861,3013,86915,WS-86915,FORMER ARROWHEAD GOLF COURSE,3975 FARFAR LANE,MEBANE,,ALAMA,WWW,WS,2000/01/02 00:00:00+00,2001/02/05 00:00:00+00,L,,2004/11/09 00:00:00+00,A,334,,,36.075105,-79.264508,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWS-86915%2A%22%7D
2121012.03347228,744016.751413289,3014,86916,RA-86916,"TRI-POINTE STERLING, INC.",3500 YONKERS ROAD,RALEIGH,27604,Wake,,RAL,2004/07/02 00:00:00+00,2004/07/02 00:00:00+00,L,L,2004/02/14 00:00:00+00,C,0,,,35.79361,-78.591944,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-86916%2A%22%7D
1441276.48107248,541284.716882169,3015,86917,MO-86917,RENTAL SERVICE CORPORATION,1917 WILKINSON BLVD,CHARLOTTE,28208,Meckl,AJS,MOR,2004/02/12 00:00:00+00,2004/02/12 00:00:00+00,L,L,2005/11/09 00:00:00+00,A,318,,IND,35.22282,-80.87095,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AMO-86917%2A%22%7D
1546008.24025907,537046.404342908,3016,86918,MO-86918,"CORNING, INC.",14556 Highway 601 S,Midland,28026-1700,Cabar,MAF,MOR,1999/05/19 00:00:00+00,1999/05/23 00:00:00+00,L,U,1999/12/18 00:00:00+00,A,316,,IND,35.216091,-80.520088,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AMO-86918%2A%22%7D
2488147.48339191,700179.276058771,3017,86919,WA-86919,DSM PHARMACEUTICALS,5900 NW GREENVILLE BOULEVARD,GREENVILLE,27834,PITT,SNH,WAS,2004/01/24 00:00:00+00,2004/01/24 00:00:00+00,L,,2004/11/09 00:00:00+00,A,296,,RES,35.662755,-77.356533,,C,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWA-86919%2A%22%7D
1612879.1183534,843081.496308987,3018,86920,WS-86920,ART JAMES,3410 BURKE MILL RD,WINSTON-SALEM,27103,FORSY,ARW,WS,2004/02/14 00:00:00+00,2004/02/14 00:00:00+00,L,L,2023/07/11 00:00:00+00,A,0,,,36.059424,-80.309733,,N,N,,,2023/07/11 00:00:00+00,L,60,60,D,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWS-86920%2A%22%7D
1460798.95710284,672042.334885425,3019,86921,MO-86921,SERVICE AUTO SUPPLY,101 SOUTH BROAD STREET,MOORESVILLE,28115,Irede,RCM,MOR,2003/10/02 00:00:00+00,2004/02/20 00:00:00+00,,U,,C,0,,,35.58302,-80.81359,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AMO-86921%2A%22%7D
2689964.4229551,471740.267270793,3020,86922,WA-86922,ORIENTAL MARINA,210 WALL STREET,ORIENTAL,28515,PAMLI,CCS,WAS,2003/12/30 00:00:00+00,2003/12/30 00:00:00+00,U,,,C,0,,RES,35.02419,-76.69513,,C,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWA-86922%2A%22%7D
1721168.28226967,801499.85592873,3021,86926,WS-86926,"LARCO, INC",1310-1312 JACKSON LAKE ROAD,HIGH POINT,27405,GUILF,AED,WS,2004/04/28 00:00:00+00,2004/07/10 00:00:00+00,U,,,C,0,,,35.948577,-79.942054,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWS-86926%2A%22%7D
2038528.53445534,825793.803742259,3022,86927,RA-86927,CUSTOM MOLDING,1731 CAMDEN AVENUE,DURHAM,,Durha,,RAL,2003/04/22 00:00:00+00,2004/12/14 00:00:00+00,L,,2004/12/14 00:00:00+00,C,0,,,36.01888,-78.86972,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-86927%2A%22%7D
2337689.8998615,253466.657255358,3023,86928,WI-86928,Hayes residence former ast site,8045 NC Hwy 117,Rocky Point,28457,Pende,,WIL,2003/11/20 00:00:00+00,2003/11/27 00:00:00+00,L,,2004/03/02 00:00:00+00,A,613,,,34.4412,-77.88,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-86928%2A%22%7D
2310431.39999816,198141.379451072,3024,86929,WI-86929,Coastal Power and Electric,208 Transcom Court,Wilmington,28401,New H,,WIL,2003/10/11 00:00:00+00,2003/10/11 00:00:00+00,L,I,2005/04/26 00:00:00+00,A,473,,,34.29,-77.9723,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-86929%2A%22%7D
2352850.14469536,396603.560894843,3025,86931,WI-86931,J. Harrell Goodson Logging incident,2852 Highway 41,Chinquapin,28521,Dupli,,WIL,2003/12/14 00:00:00+00,2004/01/22 00:00:00+00,L,,2004/02/12 00:00:00+00,A,468,,,34.834,-77.8241,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-86931%2A%22%7D
2468091.97373068,352658.413996861,3026,86932,WI-86932,MCAS Helicopter Release,"Marine Corp Air Station, USMC ",Jacksonville,28542,Onslo,NPM,WIL,2004/02/25 00:00:00+00,2004/02/27 00:00:00+00,L,,2006/09/16 00:00:00+00,A,471,,,34.7089,-77.4424,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWI-86932%2A%22%7D
993298.198795208,694547.716839755,3027,86933,AS-86933,Fisher Residence,225 Northwest Avenue,Swannanoa,28778,Bunco,JCA,ASH,2000/04/18 00:00:00+00,2000/04/18 00:00:00+00,L,L,2017/11/16 00:00:00+00,C,0,,,35.611187,-82.387661,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AAS-86933%2A%22%7D
2477576.91454175,677313.207911055,3028,86935,WA-86935,CARAWAN OIL COMPANY,2100 DICKINSON AVENUE,GREENVILLE,27835,PITT,SNH,WAS,2004/02/04 00:00:00+00,2004/02/24 00:00:00+00,L,,2010/03/03 00:00:00+00,A,587,2010/03/04 00:00:00+00,RES,35.600416,-77.393361,,C,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWA-86935%2A%22%7D
2817992.24038451,943189.73064394,3029,86936,WA-86936,HORACE GREGORY RESIDENCE,904 SAWYER STREET,ELIZABETH CITY,27909,PASQU,CCS,WAS,2003/12/31 00:00:00+00,2003/12/31 00:00:00+00,U,,,C,0,,RES,36.31,-76.223611,,N,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWA-86936%2A%22%7D
1480011.6742282,611818.612129383,3030,86937,MO-86937,CANNON'S CROSSROADS DELI,9999 HARRIS ROAD,CONCORD,28025,CABAR,,MOR,2004/10/10 00:00:00+00,,L,U,2013/02/19 00:00:00+00,A,592,,,35.418527,-80.745421,, , ,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AMO-86937%2A%22%7D
1526930.71505134,1006524.22028855,3031,86938,WS-86938,CHERYL WARD,607 NORTH MAIN STREET,MOUNT AIRY,,SURRY,,WS,2004/03/02 00:00:00+00,2004/03/02 00:00:00+00,L,,2004/06/09 00:00:00+00,A,335,,,36.504839,-80.609437,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWS-86938%2A%22%7D
1538569.99910658,1008781.67032644,3032,86942,WS-86942,"YOCO, INC. RENTAL PROPERTY",110 QUAKER ROAD,MOUNT AIRY,,SURRY,SEK,WS,,,U,,,C,0,,,36.51155,-80.569967,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWS-86942%2A%22%7D
1543205.25974878,450903.714575664,3033,86943,MO-86943,CITY of MONROE ASPHALT PLANT (former),Hwy 74 & Sutherland Ave.,Monroe,28110,Union,PMF,MOR,2004/03/05 00:00:00+00,2004/03/05 00:00:00+00,L,U,2004/06/16 00:00:00+00,A,317,,,34.979305,-80.525041,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AMO-86943%2A%22%7D
1778369.62068874,960852.700944606,3034,86944,WS-86944,ROCKINGHAM COUNTY SCHOOLS,391 COUNTY HOME ROAD,REIDSVILLE,27320,ROCKI,SEK,WS,2004/02/24 00:00:00+00,2004/02/24 00:00:00+00,L,L,,C,0,,,36.387626,-79.752887,,N,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWS-86944%2A%22%7D
1432753.26093239,502476.605327345,3035,86945,MO-86945,CONTRACTORS EQUIPMENT RENTAL 2,10524 OLD NATIONS FORD ROAD,CHARLOTTE,28273,Meckl,AJS,MOR,1996/12/28 00:00:00+00,,L,L,1997/07/25 00:00:00+00,A,317,,IND,35.115762,-80.897001,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AMO-86945%2A%22%7D
946753.380701513,633497.816478997,3036,86949,AS-86949,Asheville Jet Center,1 Aviation Way,Fletcher,28732,Bunco,,ASH,2003/09/26 00:00:00+00,2003/10/13 00:00:00+00,L,U,2004/05/08 00:00:00+00,A,302,,RES,35.439095,-82.536843,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AAS-86949%2A%22%7D
1299847.46148795,715281.75575282,3037,86951,MO-86951,MOUNTAIN VIEW MARKETPLACE,2341 Rockshire Lane (off 127 S,Hickory,28602,Cataw,BCN,MOR,2004/03/03 00:00:00+00,2004/03/03 00:00:00+00,L,U,2004/03/03 00:00:00+00,A,316,,,35.6925,-81.35822,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AMO-86951%2A%22%7D
1729678.33210675,838390.925196445,3038,86953,WS-86953,NC DOT - STRICKLAND PROPERTY,4705 WEST WENDOVER AVENUE,GREENSBORO,27410,GUILF,,WS,,2003/12/23 00:00:00+00,L,,2005/02/08 00:00:00+00,A,337,,,36.050134,-79.914452,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWS-86953%2A%22%7D
2085665.5636872,860072.643587747,3039,86954,RA-86954,"DANIEL, ETHEL RESIDENCE",2001 HIGHWAY 15,CREEDMOOR,27522,Granv,,RAL,2004/02/27 00:00:00+00,2004/02/27 00:00:00+00,U,,,C,0,,,36.11277,-78.70999,,N,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-86954%2A%22%7D
1633898.4794432,863330.696057763,3040,86956,WS-88170,KRISPY KREME,1700 IVY AVE,WINSTON-SALEM,27107,FORSY,ARW,WS,2003/12/28 00:00:00+00,2004/02/26 00:00:00+00,L,U,2023/10/12 00:00:00+00,A,0,,IND,36.115785,-80.239482,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWS-88170%2A%22%7D
2086337.49123988,768822.158130172,3041,86957,RA-86957,PEP BOYS #4,6806 DAVIS CIRCLE,RALEIGH,27609,Wake,SMJ,RAL,2003/12/23 00:00:00+00,2003/12/23 00:00:00+00,L,L,,C,0,,,35.862092,-78.708622,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-86957%2A%22%7D
1450660.74799215,541881.011066993,3042,86959,MO-88174,SOUTHERN BELL CENTRAL OFFICE,208 NORTH CALDWELL STREET,CHARLOTTE,28202,MECKL,AJS,MOR,1994/08/10 00:00:00+00,1994/09/10 00:00:00+00,L,L,1996/03/23 00:00:00+00,A,318,,IND,35.22494,-80.83957,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AMO-88174%2A%22%7D
2694402.79652659,680658.938419984,3043,86961,WA-88127,SOUTHFORK FARMS,4105 SWINDELL ROAD,PANTEGO,27860,BEAUF,RMB,WAS,2004/02/06 00:00:00+00,2004/02/06 00:00:00+00,L,,2005/02/04 00:00:00+00,A,293,,RES,35.597777,-76.663888,,N,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWA-88127%2A%22%7D
1943009.2426667,664252.74960693,3044,86963,RA-86963,AMERICAN MATERIAL,"US HWY 1 S NEAR, MILEPOST 77",SANFORD,27330-    ,LEE,JWB,FAY,,,L,L,2004/03/30 00:00:00+00,C,0,,RES,35.575,-79.19166,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-86963%2A%22%7D
2569091.65670367,768242.800927585,3045,86965,WA-88336,"SPECIALTY FOODS GROUP, INC.",223 NORTH MCCASKEY ROAD,WILLIAMSTON,27892,MARTI,CJW,WAS,2003/09/04 00:00:00+00,2004/03/16 00:00:00+00,L,,2004/09/11 00:00:00+00,A,295,,RES,35.845726,-77.079645,,C,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWA-88336%2A%22%7D
1835567.63757192,951660.973891826,3046,86966,WS-86966,SAMUEL GRAVES OIL SPILL SITE-REIDSVILLE,1121 BROWNING ROAD,REIDSVILLE,27320,ROCKI,CDD,WS,2004/03/25 00:00:00+00,2004/03/25 00:00:00+00,L,L,2005/02/10 00:00:00+00,A,335,,IND,36.363418,-79.558413,,N,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2AWS-86966%2A%22%7D
